age,workclass,population.weight,education,years.of.education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
67,Private,11.681519901144183,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,7.699389406256737,5,United-States,<=50K
66,Local-gov,12.799857949235692,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Black,Female,0.0,7.699389406256737,25,United-States,<=50K
24,Private,12.845468249443282,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,7.698936199813447,24,United-States,<=50K
44,Self-emp-not-inc,12.051901132152565,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,7.698936199813447,35,United-States,<=50K
35,Private,11.592605029792303,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,7.698936199813447,40,United-States,<=50K
20,Private,11.588051490160627,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0.0,7.698936199813447,18,United-States,<=50K
38,Private,11.749387924530437,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,7.698936199813447,40,United-States,<=50K
39,Private,11.955069597336884,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0.0,7.698936199813447,40,United-States,<=50K
32,Private,10.23577246310278,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0.0,7.698936199813447,40,Holand-Netherlands,<=50K
42,Private,12.399024994680154,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,7.698936199813447,40,United-States,<=50K
63,State-gov,12.363435304282932,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0.0,7.698936199813447,40,United-States,<=50K
42,Self-emp-inc,10.065223675720974,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,7.697121317282625,60,India,>50K
64,Private,12.107538775214625,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.687080155783135,40,United-States,<=50K
28,Private,12.022642474450425,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0.0,7.687080155783135,40,Puerto-Rico,<=50K
41,Self-emp-inc,11.848804668639298,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Other,Male,0.0,7.687080155783135,84,Mexico,<=50K
41,Self-emp-not-inc,11.881692009962352,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.687080155783135,40,United-States,<=50K
58,Self-emp-not-inc,12.493909705970696,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.687080155783135,18,United-States,<=50K
59,State-gov,12.622072072353237,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,7.687080155783135,40,United-States,<=50K
34,Self-emp-not-inc,10.9413054133049,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,7.687080155783135,12,United-States,<=50K
45,Private,12.028881903565235,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.687080155783135,45,United-States,<=50K
29,Private,11.686920788017709,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,7.687080155783135,40,United-States,<=50K
47,Private,12.077818731059038,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0.0,7.687080155783135,52,United-States,<=50K
40,Private,12.268333574923687,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,7.687080155783135,40,United-States,<=50K
47,Self-emp-not-inc,12.160949748708212,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0.0,7.687080155783135,50,Mexico,<=50K
63,State-gov,11.32712586679644,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.687080155783135,45,United-States,<=50K
41,Self-emp-not-inc,12.04481762284792,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,7.687080155783135,40,United-States,<=50K
34,Private,12.104676483649802,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,7.687080155783135,40,United-States,<=50K
66,Private,12.085891737273789,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,7.684783943522785,40,United-States,>50K
65,Self-emp-not-inc,11.621636361827674,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,7.684783943522785,10,United-States,>50K
70,Private,12.551939896185583,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,7.684783943522785,40,United-States,>50K
75,Self-emp-not-inc,12.644185630903664,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,7.684783943522785,50,United-States,>50K
65,State-gov,12.282612301599787,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,7.684783943522785,40,United-States,>50K
65,Federal-gov,10.064542911536916,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,7.684783943522785,40,United-States,>50K
73,Private,11.901935935006431,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,7.684783943522785,50,United-States,>50K
60,Private,11.858088399270011,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,7.679713639966372,25,South-Korea,<=50K
68,Self-emp-not-inc,11.669108364154487,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,7.673223121121708,40,United-States,<=50K
74,Self-emp-not-inc,11.687970612793407,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,7.673223121121708,20,United-States,<=50K
19,Self-emp-not-inc,12.743691113878892,11th,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,7.6638772587034705,55,United-States,<=50K
37,Self-emp-not-inc,11.14041145700175,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.6638772587034705,40,United-States,<=50K
45,Federal-gov,12.240995675319404,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0.0,7.640603826393634,40,Philippines,<=50K
64,Private,11.912003552753541,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,7.629489916393995,60,China,<=50K
30,Private,11.908508573223942,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.629489916393995,40,United-States,<=50K
51,Self-emp-not-inc,12.501127472311367,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,7.629489916393995,60,Canada,<=50K
35,Private,12.513630871986745,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.629489916393995,40,United-States,<=50K
29,Private,12.387368676652388,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,7.629489916393995,20,United-States,<=50K
34,Private,12.205397417615107,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,7.629489916393995,40,United-States,<=50K
41,Private,11.742702962920479,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,60,United-States,<=50K
35,Private,11.123269727593826,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,45,United-States,<=50K
26,Private,11.658911475843587,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
54,Private,12.056887948109253,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.62657020629066,50,United-States,<=50K
52,Local-gov,12.62824408909852,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
50,Self-emp-not-inc,11.561820385557278,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,7.62657020629066,20,United-States,<=50K
31,Private,12.581260660154062,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
38,Federal-gov,12.424886838683154,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
30,Private,11.339999629816637,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
34,Local-gov,11.566854781995309,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
31,Private,11.993906125554538,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,7.62657020629066,57,United-States,<=50K
52,Private,12.184011068727655,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,7.62657020629066,38,United-States,<=50K
54,Private,13.613089553827427,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
38,Private,11.98413461728095,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,44,United-States,<=50K
39,Private,11.82101292419866,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
29,Private,12.406864242774319,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
45,Private,12.13904569749162,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
34,Private,12.49052952262626,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.62657020629066,55,United-States,<=50K
38,Private,11.94737315755843,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,40,Poland,<=50K
39,Private,12.657173742272846,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,40,United-States,<=50K
61,Private,12.09928889533216,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.62657020629066,20,United-States,<=50K
43,Private,11.670253947373018,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.622174594817622,40,United-States,<=50K
35,Private,10.60002896616409,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,7.622174594817622,40,United-States,<=50K
46,Private,12.661673044465166,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,7.622174594817622,50,United-States,<=50K
38,Private,10.475314197859518,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,7.622174594817622,40,United-States,<=50K
42,Self-emp-not-inc,11.702206084552653,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.622174594817622,48,United-States,<=50K
34,Private,11.414375041240952,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,7.622174594817622,10,United-States,<=50K
29,Private,12.220365021196768,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,7.622174594817622,40,United-States,<=50K
32,Private,12.47210325764676,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.622174594817622,30,United-States,<=50K
60,Private,11.75261143290375,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,7.622174594817622,34,United-States,<=50K
49,Local-gov,11.582749990537037,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
53,Local-gov,11.813792729475248,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,7.602401335665818,45,United-States,<=50K
56,Private,12.21514635463899,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
48,Private,12.932083839709291,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
32,Federal-gov,11.905906301173227,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,7.602401335665818,40,Iran,<=50K
42,Self-emp-not-inc,12.047791781555993,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
32,Private,11.54111439732948,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,7.602401335665818,42,United-States,<=50K
28,Local-gov,12.07404298188888,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,7.602401335665818,40,England,<=50K
26,Private,10.516969037677818,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
59,Private,12.043453711032065,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,7.602401335665818,50,United-States,<=50K
47,Self-emp-not-inc,12.24725297584049,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,7.602401335665818,30,United-States,<=50K
26,Federal-gov,11.788873967542807,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
41,Private,10.623544398402931,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,7.602401335665818,60,United-States,<=50K
36,Private,12.121276993825457,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,7.602401335665818,40,United-States,<=50K
45,Private,12.787005319855027,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,7.602401335665818,55,United-States,<=50K
30,Private,10.78975197290331,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
36,Private,11.589117692126093,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
34,Self-emp-inc,12.199118521562841,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
53,Private,12.555827702179734,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.602401335665818,40,United-States,<=50K
51,Private,12.259333752503924,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,7.602401335665818,45,United-States,<=50K
47,Self-emp-not-inc,12.782627019330217,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,7.602401335665818,45,United-States,<=50K
19,Private,12.39510910680576,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0.0,7.601901959875166,40,United-States,<=50K
30,Private,10.962180217202993,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0.0,7.601901959875166,42,United-States,<=50K
20,Private,12.663111342073176,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0.0,7.601901959875166,40,United-States,<=50K
42,Federal-gov,11.220980988031995,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,7.601901959875166,60,United-States,<=50K
31,Private,13.026972994383812,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0.0,7.601901959875166,40,United-States,<=50K
33,Private,12.216255622586441,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,7.601901959875166,40,United-States,<=50K
25,Private,11.704396702149287,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0.0,7.601901959875166,30,United-States,<=50K
20,Private,11.897371205854318,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,7.601901959875166,40,United-States,<=50K
23,Private,12.273525665387238,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0.0,7.601901959875166,40,United-States,<=50K
55,Federal-gov,11.72304861759203,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,0.0,7.601901959875166,40,United-States,<=50K
41,Self-emp-not-inc,12.534599112251334,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0.0,7.601901959875166,50,United-States,<=50K
54,Self-emp-not-inc,12.204781812763917,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0.0,7.601901959875166,35,United-States,<=50K
25,Private,12.8435036070812,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,7.601901959875166,50,United-States,<=50K
19,Private,12.485184347045974,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,7.601901959875166,40,United-States,<=50K
24,Private,12.255005656639353,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,7.601901959875166,37,United-States,<=50K
56,Federal-gov,11.033049261848173,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,7.601901959875166,65,United-States,<=50K
21,Local-gov,11.541930715972299,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,7.601901959875166,40,United-States,<=50K
34,Private,12.251514352726707,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,7.601901959875166,40,United-States,<=50K
19,Private,12.198342847468233,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0.0,7.601901959875166,40,United-States,<=50K
21,Private,10.597958856058204,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,7.601901959875166,45,United-States,<=50K
48,Private,11.445470695711634,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0.0,7.601901959875166,40,United-States,<=50K
34,Private,12.071340532329133,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0.0,7.601901959875166,40,United-States,<=50K
31,Private,12.153515394791498,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,7.601901959875166,40,United-States,<=50K
36,Private,12.604338568244966,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0.0,7.601901959875166,40,United-States,<=50K
27,Private,11.735700948555822,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,7.591357046698551,40,United-States,<=50K
27,Private,11.664435518553645,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0.0,7.591357046698551,40,Philippines,<=50K
35,Private,12.139505401258061,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0.0,7.591357046698551,65,United-States,<=50K
31,Self-emp-not-inc,11.993782482536503,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,7.591357046698551,60,United-States,<=50K
